id,tick_number,action,is_red_security,is_blue_security,is_yellow_security,is_blue_capability,is_yellow_capability,is_red_capability,is_attack,is_peer_sanction,is_manager_sanction,player_id
3523,3,6,1,1,1,1,1,1,0,0,0,292
3524,4,3,1,1,1,1,1,1,0,0,0,292
3525,5,3,1,1,1,1,1,1,0,0,0,292
3526,6,3,1,1,1,1,1,1,0,0,0,292
3527,7,3,1,1,1,1,1,1,0,0,0,292
3528,8,3,1,1,1,1,1,1,0,0,0,292
3529,9,3,1,1,0,1,1,1,3,0,0,292
3530,10,7,0,1,1,1,1,1,2,0,0,292
3531,11,3,0,1,1,1,1,1,0,0,0,292
3532,12,8,1,1,1,1,1,1,0,0,0,292
3533,13,3,1,1,1,1,1,1,0,0,0,292
3534,14,3,1,1,1,1,1,1,0,0,0,292
3535,15,3,1,1,1,1,1,1,0,0,0,292
3536,16,3,1,1,1,1,1,1,0,0,0,292
3537,17,3,1,1,1,1,1,1,0,0,0,292
3538,18,3,1,1,1,1,1,1,0,0,0,292
3539,19,3,1,1,1,1,1,1,0,0,0,292
3540,20,3,1,1,0,1,1,1,3,0,0,292
3541,21,7,0,0,1,1,1,1,4,0,0,292
3542,22,6,0,1,1,1,1,1,0,0,0,292
3543,23,8,1,1,1,1,1,1,0,0,0,292
3544,24,3,1,1,1,1,1,1,0,0,0,292
3545,25,3,1,1,1,1,1,1,0,0,0,292
3546,26,3,0,1,1,1,1,1,2,0,0,292
3547,27,8,1,1,1,1,1,1,0,0,0,292
3548,28,3,0,0,0,1,1,1,4,0,0,292
3549,29,7,0,0,1,1,1,1,0,0,0,292
3550,30,8,1,0,1,1,1,1,0,0,0,292
3551,31,6,1,1,1,1,1,1,0,0,0,292
3552,32,3,1,1,0,1,1,1,3,0,0,292
3553,33,7,1,1,1,1,1,1,0,0,0,292
3554,34,3,1,1,1,1,1,1,0,0,0,292
3555,35,3,1,0,1,1,1,1,1,0,0,292
3556,36,3,1,0,1,1,1,1,0,0,0,292
3557,37,6,1,1,0,1,1,1,3,0,0,292
3558,38,3,1,1,0,1,1,1,0,0,0,292
3559,39,7,1,1,1,1,1,1,0,0,0,292
3560,40,3,1,1,1,1,1,1,0,0,0,292
3561,1,3,1,1,1,1,1,1,0,0,0,298
3562,2,6,1,1,1,1,1,1,1,0,0,298
3563,3,3,1,1,1,1,1,1,0,0,0,298
3564,4,3,1,1,1,1,1,1,0,0,0,298
3565,5,3,1,1,1,1,1,1,0,0,0,298
3566,6,3,1,1,1,1,1,1,0,0,0,298
3567,7,3,1,1,1,1,1,1,0,0,0,298
3568,8,3,1,1,1,1,1,1,0,0,0,298
3569,9,7,1,1,1,1,1,1,3,0,0,298
3570,10,3,0,1,1,1,1,1,2,0,0,298
3571,11,3,0,1,1,1,1,1,0,0,0,298
3572,12,8,1,1,1,1,1,1,0,0,0,298
3573,13,3,1,1,1,1,1,1,0,0,0,298
3574,14,3,1,1,1,1,1,1,0,0,0,298
3575,15,3,1,1,1,1,1,1,0,0,0,298
3576,16,3,1,1,1,1,1,1,0,0,0,298
3577,17,3,1,1,1,1,1,1,0,0,0,298
3578,18,3,1,1,1,1,1,1,0,0,0,298
3579,19,3,1,1,1,1,1,1,0,0,0,298
3580,20,3,1,1,0,1,1,1,3,0,0,298
3581,21,3,0,0,0,1,0,1,4,0,0,298
3582,22,7,0,0,1,1,1,1,0,0,0,298
3583,23,8,1,0,1,1,1,1,0,0,0,298
3584,24,6,1,1,1,1,1,1,0,0,0,298
3585,25,3,1,1,1,1,1,1,0,0,0,298
3586,26,3,0,1,1,1,1,1,2,0,0,298
3587,27,3,0,1,1,1,1,1,0,0,0,298
3588,28,8,1,0,0,1,1,1,4,0,0,298
3589,29,6,1,1,0,1,1,1,0,0,0,298
3590,30,7,1,1,1,1,1,1,0,0,0,298
3591,31,3,1,1,1,1,1,1,0,0,0,298
3592,32,3,1,1,0,1,1,1,3,0,0,298
3593,33,3,1,1,0,1,1,1,0,0,0,298
3594,34,7,1,1,1,1,1,1,0,0,0,298
3595,35,3,1,0,1,1,1,1,1,0,0,298
3596,36,6,1,1,1,1,1,1,0,0,0,298
3597,37,3,1,1,0,1,1,1,3,0,0,298
3598,38,3,1,1,0,1,1,1,0,0,0,298
3599,39,7,1,1,1,1,1,1,0,0,0,298
3600,40,3,1,1,1,1,1,1,0,0,0,298
3601,1,3,1,1,1,1,1,1,0,0,0,301
3602,2,3,1,1,1,1,1,1,0,0,0,301
3603,3,3,1,0,1,1,1,1,1,0,0,301
3604,4,3,1,0,1,1,1,1,0,0,0,301
3605,5,3,1,0,1,0,1,1,1,0,0,301
3606,6,5,1,0,1,0,1,1,1,0,1,301
3607,7,5,1,1,1,1,1,1,0,0,1,301
3608,8,1,1,1,0,1,1,1,3,0,0,301
3609,9,1,1,1,0,1,1,1,0,0,0,301
3610,10,3,1,1,0,1,1,1,0,0,0,301
3611,11,5,1,1,0,1,1,1,0,0,1,301
3612,12,5,1,1,1,1,1,1,0,0,1,301
3613,13,3,1,1,1,1,1,1,0,0,0,301
3614,14,3,1,1,1,1,1,1,0,0,0,301
3615,15,3,1,1,1,1,1,1,0,0,0,301
3616,16,3,1,1,1,1,1,1,0,0,0,301
3617,17,3,1,1,1,1,1,1,0,0,0,301
3618,18,3,1,1,1,1,1,1,0,0,0,301
3619,19,3,1,1,1,1,1,1,0,0,0,301
3620,20,3,1,1,1,1,1,1,0,0,0,301
3621,21,3,1,1,1,1,1,1,0,0,0,301
3622,22,3,1,1,1,1,1,1,0,0,0,301
3623,23,3,1,1,1,1,1,1,0,0,0,301
3624,24,3,1,1,1,1,1,1,0,0,0,301
3625,25,3,1,1,1,1,1,1,0,0,0,301
3626,26,3,1,1,1,1,1,1,0,0,0,301
3627,27,3,1,0,1,1,1,1,1,0,0,301
3628,28,3,1,0,1,1,1,1,0,0,0,301
3629,29,3,1,0,1,1,1,1,0,0,0,301
3630,30,3,1,0,1,1,1,1,0,0,0,301
3631,31,3,1,0,1,1,1,1,0,0,0,301
3632,32,3,1,0,1,1,1,1,0,0,0,301
3633,33,1,1,0,1,1,1,1,0,0,0,301
3634,34,5,1,0,1,1,1,1,0,0,1,301
3635,35,5,1,1,1,1,1,1,0,0,1,301
3636,36,3,1,1,1,1,1,1,0,0,0,301
3637,37,3,1,1,1,1,1,1,0,0,0,301
3638,38,3,1,1,1,1,1,1,0,0,0,301
3639,39,3,1,0,1,1,1,1,1,0,0,301
3640,40,3,1,0,1,0,1,1,1,0,0,301
3641,1,3,1,1,1,1,1,1,0,0,0,307
3642,2,3,1,1,1,1,1,1,0,0,0,307
3643,3,3,1,0,1,1,1,1,1,0,0,307
3644,4,6,1,1,1,1,1,1,0,0,0,307
3645,5,3,1,0,1,1,1,1,1,0,0,307
3646,6,3,1,0,1,0,1,1,1,0,0,307
3647,7,6,1,1,1,1,1,1,0,0,0,307
3648,8,3,1,1,0,1,1,1,3,0,0,307
3649,9,7,1,1,1,1,1,1,0,0,0,307
3650,10,5,1,1,1,1,1,1,0,0,0,307
3651,11,3,1,1,1,1,1,1,0,0,0,307
3652,12,3,1,1,1,1,1,1,0,0,0,307
3653,13,3,1,1,1,1,1,1,0,0,0,307
3654,14,3,1,1,1,1,1,1,0,0,0,307
3655,15,3,1,1,1,1,1,1,0,0,0,307
3656,16,3,1,1,1,1,1,1,0,0,0,307
3657,17,3,1,1,1,1,1,1,0,0,0,307
3658,18,3,1,1,1,1,1,1,0,0,0,307
3659,19,3,1,1,1,1,1,1,0,0,0,307
3660,20,3,1,1,1,1,1,1,0,0,0,307
3661,21,3,1,1,1,1,1,1,0,0,0,307
3662,22,3,1,1,1,1,1,1,0,0,0,307
3663,23,3,1,1,1,1,1,1,0,0,0,307
3664,24,3,1,1,1,1,1,1,0,0,0,307
3665,25,3,1,1,1,1,1,1,0,0,0,307
3666,26,3,1,1,1,1,1,1,0,0,0,307
3667,27,6,1,1,1,1,1,1,1,0,0,307
3668,28,3,1,1,1,1,1,1,0,0,0,307
3669,29,3,1,1,1,1,1,1,0,0,0,307
3670,30,3,1,1,1,1,1,1,0,0,0,307
3671,31,3,1,1,1,1,1,1,0,0,0,307
3672,32,3,1,1,1,1,1,1,0,0,0,307
3673,33,3,1,1,1,1,1,1,0,0,0,307
3674,34,5,1,1,1,1,1,1,0,0,0,307
3675,35,3,1,1,1,1,1,1,0,0,0,307
3676,36,3,1,1,1,1,1,1,0,0,0,307
3677,37,3,1,1,1,1,1,1,0,0,0,307
3678,38,3,1,1,1,1,1,1,0,0,0,307
3679,39,6,1,1,1,1,1,1,1,0,0,307
3680,40,3,1,0,1,1,1,1,1,0,0,307
3681,1,3,1,1,1,1,1,1,0,0,0,313
3682,2,3,1,1,1,1,1,1,0,0,0,313
3683,3,3,1,0,1,1,1,1,1,0,0,313
3684,4,3,1,0,1,1,1,1,0,0,0,313
3685,5,3,1,0,1,0,1,1,1,0,0,313
3686,6,6,1,1,1,1,1,1,1,0,0,313
3687,7,3,1,1,1,1,1,1,0,0,0,313
3688,8,3,1,1,0,1,1,1,3,0,0,313
3689,9,5,1,1,1,1,1,1,0,0,0,313
3690,10,3,1,1,0,1,1,1,0,0,0,313
3691,11,7,1,1,1,1,1,1,0,0,0,313
3692,12,3,1,1,1,1,1,1,0,0,0,313
3693,13,3,1,1,1,1,1,1,0,0,0,313
3694,14,3,1,1,1,1,1,1,0,0,0,313
3695,15,3,1,1,1,1,1,1,0,0,0,313
3696,16,3,1,1,1,1,1,1,0,0,0,313
3697,17,3,1,1,1,1,1,1,0,0,0,313
3698,18,3,1,1,1,1,1,1,0,0,0,313
3699,19,3,1,1,1,1,1,1,0,0,0,313
3700,20,3,1,1,1,1,1,1,0,0,0,313
3701,21,3,1,1,1,1,1,1,0,0,0,313
3702,22,3,1,1,1,1,1,1,0,0,0,313
3703,23,3,1,1,1,1,1,1,0,0,0,313
3704,24,3,1,1,1,1,1,1,0,0,0,313
3705,25,3,1,1,1,1,1,1,0,0,0,313
3706,26,3,1,1,1,1,1,1,0,0,0,313
3707,27,3,1,0,1,1,1,1,1,0,0,313
3708,28,6,1,1,1,1,1,1,0,0,0,313
3709,29,3,1,1,1,1,1,1,0,0,0,313
3710,30,3,1,1,1,1,1,1,0,0,0,313
3711,31,3,1,1,1,1,1,1,0,0,0,313
3712,32,3,1,1,1,1,1,1,0,0,0,313
3713,33,3,1,1,1,1,1,1,0,0,0,313
3714,34,3,1,1,1,1,1,1,0,0,0,313
3715,35,3,1,1,1,1,1,1,0,0,0,313
3716,36,3,1,1,1,1,1,1,0,0,0,313
3717,37,3,1,1,1,1,1,1,0,0,0,313
3718,38,3,1,1,1,1,1,1,0,0,0,313
3719,39,3,1,0,1,1,1,1,1,0,0,313
3720,40,6,1,1,1,1,1,1,1,0,0,313
3721,1,3,1,1,1,1,1,1,0,0,0,302
3722,2,3,1,1,1,1,1,1,0,0,0,302
3723,3,3,1,1,0,1,1,1,3,0,0,302
3724,4,3,1,1,0,1,1,1,0,0,0,302
3725,5,3,1,1,0,1,1,1,0,0,0,302
3726,6,3,1,0,0,1,1,1,1,0,0,302
3727,7,5,1,0,0,0,1,1,1,0,1,302
3728,8,5,1,1,1,1,1,1,0,0,1,302
3729,9,3,1,1,1,1,1,1,0,0,0,302
3730,10,3,1,1,1,1,1,1,0,0,0,302
3731,11,3,1,1,0,1,1,1,3,0,0,302
3732,12,3,1,1,0,1,1,1,0,0,0,302
3733,13,3,1,1,0,1,1,1,0,0,0,302
3734,14,3,1,1,0,1,1,1,0,0,0,302
3735,15,3,1,1,0,1,1,1,0,0,0,302
3736,16,3,1,1,0,1,1,1,0,0,0,302
3737,17,5,1,1,0,1,1,1,0,0,1,302
3738,18,5,1,1,1,1,1,1,0,0,1,302
3739,19,3,1,1,1,1,1,1,0,0,0,302
3740,20,3,1,0,1,1,1,1,1,0,0,302
3741,21,3,1,0,1,1,1,1,0,0,0,302
3742,22,3,1,0,1,1,1,1,0,0,0,302
3743,23,5,1,0,1,1,1,1,0,0,1,302
3744,24,5,1,1,1,1,1,1,1,0,1,302
3745,25,3,1,0,1,1,1,1,1,0,0,302
3746,26,3,1,0,0,1,1,1,3,0,0,302
3747,27,7,0,0,1,0,1,1,4,0,0,302
3748,28,8,1,0,1,0,1,1,1,0,0,302
3749,29,6,1,1,1,1,1,1,0,0,0,302
3750,30,3,1,0,1,1,1,1,1,0,0,302
3751,31,3,1,0,1,1,1,1,0,0,0,302
3752,32,3,1,0,1,1,1,1,0,0,0,302
3753,33,3,1,0,1,1,1,1,0,0,0,302
3754,34,3,1,0,0,1,1,1,3,0,0,302
3755,35,6,1,1,0,1,1,1,0,0,0,302
3756,36,3,0,1,0,1,1,1,2,0,0,302
3757,37,8,1,0,0,1,1,1,1,0,0,302
3758,38,3,1,0,0,0,1,1,1,0,0,302
3759,39,3,1,0,0,0,1,1,1,0,0,302
3760,40,5,1,0,0,0,1,1,0,0,1,302
3761,1,3,1,1,1,1,1,1,0,0,0,308
3762,2,3,1,1,1,1,1,1,0,0,0,308
3763,3,7,1,1,1,1,1,1,3,0,0,308
3764,4,3,1,1,1,1,1,1,0,0,0,308
3765,5,3,1,1,1,1,1,1,0,0,0,308
3766,6,3,1,0,1,1,1,1,1,0,0,308
3767,7,6,1,1,1,1,1,1,1,0,0,308
3768,8,3,1,1,1,1,1,1,0,0,0,308
3769,9,3,1,1,1,1,1,1,0,0,0,308
3770,10,3,1,1,1,1,1,1,0,0,0,308
3771,11,3,1,1,0,1,1,1,3,0,0,308
3772,12,7,1,1,1,1,1,1,0,0,0,308
3773,13,3,1,1,1,1,1,1,0,0,0,308
3774,14,1,1,1,1,1,1,1,0,0,0,308
3775,15,3,1,1,1,1,1,1,0,0,0,308
3776,16,3,1,1,1,1,1,1,0,0,0,308
3777,17,3,1,1,1,1,1,1,0,0,0,308
3778,18,3,1,1,1,1,1,1,0,0,0,308
3779,19,3,1,1,1,1,1,1,0,0,0,308
3780,20,6,1,1,1,1,1,1,1,0,0,308
3781,21,3,1,1,1,1,1,1,0,0,0,308
3782,22,3,1,1,1,1,1,1,0,0,0,308
3783,23,3,1,1,1,1,1,1,0,0,0,308
3784,24,6,1,1,1,1,1,1,1,0,0,308
3785,25,3,1,0,1,1,1,1,1,0,0,308
3786,26,6,1,1,0,1,1,1,3,0,0,308
3787,27,7,0,0,1,1,1,1,4,0,0,308
3788,28,3,0,0,1,0,1,1,1,0,0,308
3789,29,3,0,0,1,0,1,1,0,0,0,308
3790,30,5,0,0,1,0,1,1,1,0,1,308
3791,31,5,0,0,1,0,1,1,0,0,1,308
3792,32,5,0,0,1,0,1,1,0,0,1,308
3793,33,5,1,1,1,1,1,1,0,0,1,308
3794,34,3,1,1,0,1,1,1,3,0,0,308
3795,35,7,1,1,1,1,1,1,0,0,0,308
3796,36,3,0,1,1,1,1,1,2,0,0,308
3797,37,8,1,0,1,1,1,1,1,0,0,308
3798,38,6,1,1,1,1,1,1,1,0,0,308
3799,39,3,1,0,1,1,1,1,1,0,0,308
3800,40,6,1,1,1,1,1,1,0,0,0,308
3801,1,3,1,1,1,1,1,1,0,0,0,320
3802,2,3,1,1,1,1,1,1,0,0,0,320
3803,3,3,1,1,0,1,1,1,3,0,0,320
3804,4,7,1,1,1,1,1,1,0,0,0,320
3805,5,3,1,1,1,1,1,1,0,0,0,320
3806,6,3,1,0,1,1,1,1,1,0,0,320
3807,7,6,1,1,1,1,1,1,1,0,0,320
3808,8,3,1,1,1,1,1,1,0,0,0,320
3809,9,3,1,1,1,1,1,1,0,0,0,320
3810,10,3,1,1,1,1,1,1,0,0,0,320
3811,11,3,1,1,0,1,1,1,3,0,0,320
3812,12,7,1,1,1,1,1,1,0,0,0,320
3813,13,3,1,1,1,1,1,1,0,0,0,320
3814,14,3,1,1,1,1,1,1,0,0,0,320
3815,15,5,1,1,1,1,1,1,0,0,0,320
3816,16,3,1,1,1,1,1,1,0,0,0,320
3817,17,3,1,1,1,1,1,1,0,0,0,320
3818,18,3,1,1,1,1,1,1,0,0,0,320
3819,19,3,1,1,1,1,1,1,0,0,0,320
3820,20,3,1,0,1,1,1,1,1,0,0,320
3821,21,6,1,1,1,1,1,1,0,0,0,320
3822,22,3,1,1,1,1,1,1,0,0,0,320
3823,23,3,1,1,1,1,1,1,0,0,0,320
3824,24,6,1,1,1,1,1,1,1,0,0,320
3825,25,3,1,0,1,1,1,1,1,0,0,320
3826,26,6,1,1,0,1,1,1,3,0,0,320
3827,27,7,0,0,1,1,1,1,4,0,0,320
3828,28,6,0,1,1,1,1,1,1,0,0,320
3829,29,3,0,1,1,1,1,1,0,0,0,320
3830,30,8,1,0,1,1,1,1,1,0,0,320
3831,31,6,1,1,1,1,1,1,0,0,0,320
3832,32,3,1,1,1,1,1,1,0,0,0,320
3833,33,3,1,1,1,1,1,1,0,0,0,320
3834,34,7,1,1,1,1,1,1,3,0,0,320
3835,35,3,1,1,1,1,1,1,0,0,0,320
3836,36,8,1,1,1,1,1,1,2,0,0,320
3837,37,3,1,0,1,1,1,1,1,0,0,320
3838,38,6,1,1,1,1,1,1,1,0,0,320
3839,39,3,1,0,1,1,1,1,1,0,0,320
3840,40,6,1,1,1,1,1,1,0,0,0,320
3841,1,3,1,1,1,1,1,1,0,0,0,303
3842,2,3,1,1,1,1,1,1,0,0,0,303
3843,3,3,1,1,1,1,1,1,0,0,0,303
3844,4,3,1,1,0,1,1,1,3,0,0,303
3845,5,7,1,1,1,1,1,1,0,0,0,303
3846,6,3,1,1,1,1,1,1,0,0,0,303
3847,7,3,1,0,1,1,1,1,1,0,0,303
3848,8,3,1,0,1,1,1,1,0,0,0,303
3849,9,3,1,0,1,1,1,1,0,0,0,303
3850,10,5,1,0,1,1,1,1,0,0,1,303
3851,11,5,1,1,1,1,1,1,0,0,1,303
3852,12,3,1,1,1,1,1,1,0,0,0,303
3853,13,3,1,1,1,1,1,1,0,0,0,303
3854,14,3,1,1,1,1,1,1,0,0,0,303
3855,15,3,1,1,1,1,1,1,0,0,0,303
3856,16,3,1,1,0,1,1,1,3,0,0,303
3857,17,7,1,1,1,1,1,1,0,0,0,303
3858,18,3,1,1,1,1,1,1,0,0,0,303
3859,19,3,1,1,1,1,1,1,0,0,0,303
3860,20,3,0,1,1,1,1,1,2,0,0,303
3861,21,3,0,1,1,1,1,1,0,0,0,303
3862,22,3,0,1,1,1,1,1,0,0,0,303
3863,23,5,0,0,1,1,1,1,1,0,1,303
3864,24,5,1,1,1,1,1,1,0,0,1,303
3865,25,3,1,1,1,1,1,1,0,0,0,303
3866,26,3,1,0,1,1,1,1,1,0,0,303
3867,27,3,1,0,1,1,1,1,0,0,0,303
3868,28,6,1,1,1,1,1,1,0,0,0,303
3869,29,3,1,1,1,1,1,1,0,0,0,303
3870,30,3,1,0,1,1,1,1,1,0,0,303
3871,31,3,1,0,1,1,1,1,0,0,0,303
3872,32,3,1,0,1,1,1,1,0,0,0,303
3873,33,3,1,0,1,1,1,1,0,0,0,303
3874,34,5,1,0,1,1,1,1,0,0,1,303
3875,35,5,1,1,1,1,1,1,3,0,1,303
3876,36,6,1,1,1,1,1,1,1,0,0,303
3877,37,3,1,1,1,1,1,1,0,0,0,303
3878,38,3,1,1,1,1,1,1,0,0,0,303
3879,39,3,1,1,1,1,1,1,0,0,0,303
3880,40,3,1,0,1,1,1,1,1,0,0,303
3881,1,3,1,1,1,1,1,1,0,0,0,309
3882,2,3,1,1,1,1,1,1,0,0,0,309
3883,3,3,1,1,1,1,1,1,0,0,0,309
3884,4,3,1,1,0,1,1,1,3,0,0,309
3885,5,7,1,1,1,1,1,1,0,0,0,309
3886,6,3,1,1,1,1,1,1,0,0,0,309
3887,7,3,1,0,1,1,1,1,1,0,0,309
3888,8,6,1,1,1,1,1,1,0,0,0,309
3889,9,3,1,1,1,1,1,1,0,0,0,309
3890,10,5,1,1,1,1,1,1,0,0,1,309
3891,11,5,1,1,1,1,1,1,0,0,1,309
3892,12,3,1,1,1,1,1,1,0,0,0,309
3893,13,3,1,1,1,1,1,1,0,0,0,309
3894,14,3,1,1,1,1,1,1,0,0,0,309
3895,15,3,1,1,1,1,1,1,0,0,0,309
3896,16,7,1,1,1,1,1,1,3,0,0,309
3897,17,3,1,1,1,1,1,1,0,0,0,309
3898,18,3,1,1,1,1,1,1,0,0,0,309
3899,19,3,1,1,1,1,1,1,0,0,0,309
3900,20,8,1,1,1,1,1,1,2,0,0,309
3901,21,3,1,1,1,1,1,1,0,0,0,309
3902,22,3,1,1,1,1,1,1,0,0,0,309
3903,23,5,1,0,1,1,1,1,1,0,1,309
3904,24,5,1,1,1,1,1,1,0,0,1,309
3905,25,3,1,1,1,1,1,1,0,0,0,309
3906,26,6,1,1,1,1,1,1,1,0,0,309
3907,27,3,1,1,1,1,1,1,0,0,0,309
3908,28,3,1,1,1,1,1,1,0,0,0,309
3909,29,3,1,1,1,1,1,1,0,0,0,309
3910,30,6,1,1,1,1,1,1,1,0,0,309
3911,31,3,1,1,1,1,1,1,0,0,0,309
3912,32,3,1,1,1,1,1,1,0,0,0,309
3913,33,3,1,1,1,1,1,1,0,0,0,309
3914,34,5,1,1,1,1,1,1,0,0,1,309
3915,35,5,1,1,1,1,1,1,3,0,1,309
3916,36,6,1,1,1,1,1,1,1,0,0,309
3917,37,3,1,1,1,1,1,1,0,0,0,309
3918,38,3,1,1,1,1,1,1,0,0,0,309
3919,39,3,1,1,1,1,1,1,0,0,0,309
3920,40,6,1,1,1,1,1,1,1,0,0,309
3921,1,3,1,1,1,1,1,1,0,0,0,321
3922,2,3,1,1,1,1,1,1,0,0,0,321
3923,3,3,1,1,1,1,1,1,0,0,0,321
3924,4,3,1,1,0,1,1,1,3,0,0,321
3925,5,7,1,1,1,1,1,1,0,0,0,321
3926,6,3,1,1,1,1,1,1,0,0,0,321
3927,7,3,1,0,1,1,1,1,1,0,0,321
3928,8,3,1,0,1,1,1,1,0,0,0,321
3929,9,6,1,1,1,1,1,1,0,0,0,321
3930,10,5,1,1,1,1,1,1,0,0,1,321
3931,11,5,1,1,1,1,1,1,0,0,1,321
3932,12,3,1,1,1,1,1,1,0,0,0,321
3933,13,3,1,1,1,1,1,1,0,0,0,321
3934,14,3,1,1,1,1,1,1,0,0,0,321
3935,15,3,1,1,1,1,1,1,0,0,0,321
3936,16,3,1,1,0,1,1,1,3,0,0,321
3937,17,7,1,1,1,1,1,1,0,0,0,321
3938,18,3,1,1,1,1,1,1,0,0,0,321
3939,19,3,1,1,1,1,1,1,0,0,0,321
3940,20,8,1,1,1,1,1,1,2,0,0,321
3941,21,3,1,1,1,1,1,1,0,0,0,321
3942,22,3,1,1,1,1,1,1,0,0,0,321
3943,23,5,1,0,1,1,1,1,1,0,1,321
3944,24,5,1,1,1,1,1,1,0,0,1,321
3945,25,3,1,1,1,1,1,1,0,0,0,321
3946,26,6,1,1,1,1,1,1,1,0,0,321
3947,27,3,1,1,1,1,1,1,0,0,0,321
3948,28,3,1,1,1,1,1,1,0,0,0,321
3949,29,3,1,1,1,1,1,1,0,0,0,321
3950,30,6,1,1,1,1,1,1,1,0,0,321
3951,31,3,1,1,1,1,1,1,0,0,0,321
3952,32,3,1,1,1,1,1,1,0,0,0,321
3953,33,3,1,1,1,1,1,1,0,0,0,321
3954,34,5,1,1,1,1,1,1,0,0,1,321
3955,35,5,1,1,1,1,1,1,3,0,1,321
3956,36,6,1,1,1,1,1,1,1,0,0,321
3957,37,3,1,1,1,1,1,1,0,0,0,321
3958,38,3,1,1,1,1,1,1,0,0,0,321
3959,39,3,1,1,1,1,1,1,0,0,0,321
3960,40,3,1,0,1,1,1,1,1,0,0,321
3961,1,3,1,1,1,1,1,1,0,0,0,304
3962,2,3,1,0,1,1,1,1,1,0,0,304
3963,3,6,1,1,1,1,1,1,1,0,0,304
3964,4,7,1,1,1,1,1,1,3,0,0,304
3965,5,3,1,1,0,1,1,1,3,0,0,304
3966,6,3,1,1,0,1,0,1,3,0,0,304
3967,7,7,1,1,1,1,1,1,0,0,0,304
3968,8,3,1,1,1,1,1,1,0,0,0,304
3969,9,3,1,1,1,1,1,1,0,0,0,304
3970,10,3,1,1,0,1,1,1,3,0,0,304
3971,11,7,1,0,1,1,1,1,1,0,0,304
3972,12,3,1,0,1,1,1,1,0,0,0,304
3973,13,6,1,1,1,1,1,1,1,0,0,304
3974,14,3,1,1,1,1,1,1,0,0,0,304
3975,15,3,1,1,1,1,1,1,0,0,0,304
3976,16,3,1,1,1,1,1,1,0,0,0,304
3977,17,3,1,1,1,1,1,1,0,0,0,304
3978,18,6,1,1,1,1,1,1,1,0,0,304
3979,19,3,1,1,1,1,1,1,0,0,0,304
3980,20,3,1,1,1,1,1,1,0,0,0,304
3981,21,3,1,1,1,1,1,1,0,0,0,304
3982,22,3,1,1,1,1,1,1,0,0,0,304
3983,23,3,1,1,1,1,1,1,0,0,0,304
3984,24,3,1,1,1,1,1,1,0,0,0,304
3985,25,3,1,1,1,1,1,1,0,0,0,304
3986,26,3,1,1,1,1,1,1,0,0,0,304
3987,27,3,1,1,1,1,1,1,0,0,0,304
3988,28,3,1,1,1,1,1,1,0,0,0,304
3989,29,6,1,1,1,1,1,1,1,0,0,304
3990,30,3,1,1,1,1,1,1,0,0,0,304
3991,31,3,1,0,1,1,1,1,1,0,0,304
3992,32,5,1,0,1,1,1,1,0,0,1,304
3993,33,5,1,1,1,1,1,1,0,0,1,304
3994,34,3,1,1,1,1,1,1,0,0,0,304
3995,35,3,1,1,1,1,1,1,0,0,0,304
3996,36,3,1,0,1,1,1,1,1,0,0,304
3997,37,3,1,0,1,1,1,1,0,0,0,304
3998,38,3,1,0,1,1,1,1,0,0,0,304
3999,39,6,1,1,1,1,1,1,0,0,0,304
4000,40,3,1,1,1,1,1,1,0,0,0,304
4001,1,3,1,1,1,1,1,1,0,0,0,310
4002,2,6,1,1,1,1,1,1,1,0,0,310
4003,3,3,1,0,1,1,1,1,1,0,0,310
4004,4,6,1,1,0,1,1,1,3,0,0,310
4005,5,7,1,1,1,1,1,1,3,0,0,310
4006,6,3,1,1,0,1,1,1,3,0,0,310
4007,7,7,1,1,1,1,1,1,0,0,0,310
4008,8,3,1,1,1,1,1,1,0,0,0,310
4009,9,3,1,1,1,1,1,1,0,0,0,310
4010,10,3,1,1,0,1,1,1,3,0,0,310
4011,11,6,1,1,0,1,1,1,1,0,0,310
4012,12,7,1,1,1,1,1,1,0,0,0,310
4013,13,3,1,0,1,1,1,1,1,0,0,310
4014,14,6,1,1,1,1,1,1,0,0,0,310
4015,15,3,1,1,1,1,1,1,0,0,0,310
4016,16,3,1,1,1,1,1,1,0,0,0,310
4017,17,3,1,1,1,1,1,1,0,0,0,310
4018,18,6,1,1,1,1,1,1,1,0,0,310
4019,19,3,1,1,1,1,1,1,0,0,0,310
4020,20,3,1,1,1,1,1,1,0,0,0,310
4021,21,3,1,1,1,1,1,1,0,0,0,310
4022,22,3,1,1,1,1,1,1,0,0,0,310
4023,23,3,1,1,1,1,1,1,0,0,0,310
4024,24,3,1,1,1,1,1,1,0,0,0,310
4025,25,3,1,1,1,1,1,1,0,0,0,310
4026,26,3,1,1,1,1,1,1,0,0,0,310
4027,27,3,1,1,1,1,1,1,0,0,0,310
4028,28,3,1,1,1,1,1,1,0,0,0,310
4029,29,3,1,0,1,1,1,1,1,0,0,310
4030,30,6,1,1,1,1,1,1,0,0,0,310
4031,31,6,1,1,1,1,1,1,1,0,0,310
4032,32,5,1,1,1,1,1,1,0,0,1,310
4033,33,5,1,1,1,1,1,1,0,0,1,310
4034,34,3,1,1,1,1,1,1,0,0,0,310
4035,35,3,1,1,1,1,1,1,0,0,0,310
4036,36,3,1,0,1,1,1,1,1,0,0,310
4037,37,6,1,1,1,1,1,1,0,0,0,310
